position	role	kind	logical_path	expected_sha256	actual_sha256	bytes	files	archive_entries	archive_bytes	nested_archive_entries	nested_archive_bytes	forbidden_hits	violations
275	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-pinpoint-1.12.564.jar	580870b3f986bea80988ebf4989236a603bf9dd79b1ed5afdee9884b7d003215	580870b3f986bea80988ebf4989236a603bf9dd79b1ed5afdee9884b7d003215	2458398	1	1413	5908870	0	0	0	0
276	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-pinpointemail-1.12.564.jar	139351fcc0228c676f4e78e0f5b69a59ebcc38e89095317a851e2a58ee858594	139351fcc0228c676f4e78e0f5b69a59ebcc38e89095317a851e2a58ee858594	638116	1	402	1566832	0	0	0	0
277	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-pinpointsmsvoice-1.12.564.jar	6a55e811fd646df9c758d086ff29d6ae26d696ff057e8ffa6a1f88c78cc24f82	6a55e811fd646df9c758d086ff29d6ae26d696ff057e8ffa6a1f88c78cc24f82	148814	1	100	351671	0	0	0	0
278	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-pinpointsmsvoicev2-1.12.564.jar	87acf0d84bb845b564a0fffd3e7e779cfa1325435661c654c9fccac2c0832796	87acf0d84bb845b564a0fffd3e7e779cfa1325435661c654c9fccac2c0832796	689731	1	385	1722730	0	0	0	0
279	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-pipes-1.12.564.jar	3b19db77d717f55336c71253102f10b69a004458902c4b57705e6ce74531fea5	3b19db77d717f55336c71253102f10b69a004458902c4b57705e6ce74531fea5	485464	1	279	1100994	0	0	0	0
280	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-polly-1.12.564.jar	405bc318948aea0448c38654cee53899dac3f1f2980f3a2fe0771eb88cef5703	405bc318948aea0448c38654cee53899dac3f1f2980f3a2fe0771eb88cef5703	197320	1	134	438534	0	0	0	0
281	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-pricing-1.12.564.jar	9b4611f57cf7fb99d006263b2bc459bcc469031487cd4c17edb4c2266cbbc7c4	9b4611f57cf7fb99d006263b2bc459bcc469031487cd4c17edb4c2266cbbc7c4	98217	1	67	218008	0	0	0	0
282	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-private5g-1.12.564.jar	72a2fda2461e3303e3fe310714ddb6c94dc19e343e5df06922c0bb279e6cd10d	72a2fda2461e3303e3fe310714ddb6c94dc19e343e5df06922c0bb279e6cd10d	405153	1	246	972661	0	0	0	0
283	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-prometheus-1.12.564.jar	cad2dac2dce9004b19ea822d62896dec7fe2e5f986bbce65a6ffaf8f93d2dabf	cad2dac2dce9004b19ea822d62896dec7fe2e5f986bbce65a6ffaf8f93d2dabf	312542	1	199	755903	0	0	0	0
284	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-proton-1.12.564.jar	014ceb097ea6b44d53ebcc66afbc3e023c2da9ffa9620b5fbbde67bed5d49595	014ceb097ea6b44d53ebcc66afbc3e023c2da9ffa9620b5fbbde67bed5d49595	1304075	1	773	3221312	0	0	0	0
285	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-qldb-1.12.564.jar	3e7cf2d31902369f43228cec2d827f877f5ddc459f545635751851b766c5bc14	3e7cf2d31902369f43228cec2d827f877f5ddc459f545635751851b766c5bc14	278935	1	176	666116	0	0	0	0
286	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-qldbsession-1.12.564.jar	79f573cb58b47e2df8ef1e75bd44b7c43f3742d8f0ba795602445d2d80e68795	79f573cb58b47e2df8ef1e75bd44b7c43f3742d8f0ba795602445d2d80e68795	122303	1	84	255078	0	0	0	0
287	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-quicksight-1.12.564.jar	b01836280e212688f7f160b803cf82f633b43bc3008cb6e286cba2d4e225f4da	b01836280e212688f7f160b803cf82f633b43bc3008cb6e286cba2d4e225f4da	6052561	1	3385	14165584	0	0	0	0
288	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-ram-1.12.564.jar	5e423f3b029191bd8550af82477873a6ef29e5578949214bb01aab0b022868a8	5e423f3b029191bd8550af82477873a6ef29e5578949214bb01aab0b022868a8	517849	1	322	1248433	0	0	0	0
289	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-rds-1.12.564.jar	c97ecec71b981ac4459cc22c868f102432e94bfbd9a80af4c294e5d8422c0884	c97ecec71b981ac4459cc22c868f102432e94bfbd9a80af4c294e5d8422c0884	1956318	1	1154	5008101	0	0	0	0
290	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-rdsdata-1.12.564.jar	caa0e9949f06fb47be9c09ef68dc4e5dd05b48965c9ac5eefba07c992adb4677	caa0e9949f06fb47be9c09ef68dc4e5dd05b48965c9ac5eefba07c992adb4677	163761	1	102	369624	0	0	0	0
291	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-recyclebin-1.12.564.jar	b1e686ad7e86df527b20e8c2b3b11b63963dfa7ca6a5f5d2711266eb4e7865f3	b1e686ad7e86df527b20e8c2b3b11b63963dfa7ca6a5f5d2711266eb4e7865f3	171261	1	109	406723	0	0	0	0
292	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-redshift-1.12.564.jar	db2743734eb7f48ba97aff97a935e8a8d347251cdab60066627646a22a84ccb3	db2743734eb7f48ba97aff97a935e8a8d347251cdab60066627646a22a84ccb3	1557468	1	1012	3899051	0	0	0	0
293	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-redshiftdataapi-1.12.564.jar	581c68e0e35d981793d5a512b3c5465e38253daad8ab5b127b96c0f942cadc00	581c68e0e35d981793d5a512b3c5465e38253daad8ab5b127b96c0f942cadc00	187782	1	106	453043	0	0	0	0
294	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-redshiftserverless-1.12.564.jar	d1da395c9e63d7fb8732826e98074f529f4e62f1f6edea36ac85981f0dec8c80	d1da395c9e63d7fb8732826e98074f529f4e62f1f6edea36ac85981f0dec8c80	540061	1	321	1357607	0	0	0	0
295	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-rekognition-1.12.564.jar	000119b590368a71775e25d610222cf293cfc061d5dc6c973f45c5a6a87f2fd4	000119b590368a71775e25d610222cf293cfc061d5dc6c973f45c5a6a87f2fd4	1573989	1	940	3708168	0	0	0	0
296	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-resiliencehub-1.12.564.jar	1669eb05ba69cfbfb0b45f8525da14a2967a9a528ff8eb8bc80250e977a3d601	1669eb05ba69cfbfb0b45f8525da14a2967a9a528ff8eb8bc80250e977a3d601	898999	1	501	2248074	0	0	0	0
297	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-resourceexplorer2-1.12.564.jar	c3c222079627f4ccd60345875aaabf03d2261f078e5f2f4f40ff7fde9b2d2037	c3c222079627f4ccd60345875aaabf03d2261f078e5f2f4f40ff7fde9b2d2037	271099	1	174	648944	0	0	0	0
298	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-resourcegroups-1.12.564.jar	1cc80d552f33252b8f19f7ea6398c49d67c6b421d17fec0e0aedac3532e95e8e	1cc80d552f33252b8f19f7ea6398c49d67c6b421d17fec0e0aedac3532e95e8e	297717	1	190	702737	0	0	0	0
299	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-resourcegroupstaggingapi-1.12.564.jar	81e64256ca0534167cb7320533a187393efa89e7c2fb573132b304a85355b0de	81e64256ca0534167cb7320533a187393efa89e7c2fb573132b304a85355b0de	146543	1	93	343826	0	0	0	0
300	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-robomaker-1.12.564.jar	9b159a1cb7d595b45c0c17be6f3aae3fd68252b4423b0c610f54635897f9ab3a	9b159a1cb7d595b45c0c17be6f3aae3fd68252b4423b0c610f54635897f9ab3a	990962	1	547	2473443	0	0	0	0
301	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-route53-1.12.564.jar	473b12937a9805466e963cbca6b596844bc9570f0b2351683dc5872817988229	473b12937a9805466e963cbca6b596844bc9570f0b2351683dc5872817988229	1352248	1	892	3284064	0	0	0	0
302	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-route53recoverycluster-1.12.564.jar	7077483c29cfc9acf41029842ee8de0fea048eecbe38f43b31e51e85ef669581	7077483c29cfc9acf41029842ee8de0fea048eecbe38f43b31e51e85ef669581	90696	1	63	204917	0	0	0	0
303	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-route53recoverycontrolconfig-1.12.564.jar	e0d61597d13194652df76a77f4ac690d2048da11465741bd5ea01a59c4c2df3c	e0d61597d13194652df76a77f4ac690d2048da11465741bd5ea01a59c4c2df3c	349142	1	221	862730	0	0	0	0
304	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-route53recoveryreadiness-1.12.564.jar	90c32306bd18c9111cc06d172c229b175d2a341e022a64a052879379ad9e97b7	90c32306bd18c9111cc06d172c229b175d2a341e022a64a052879379ad9e97b7	446214	1	262	1128399	0	0	0	0
305	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-route53resolver-1.12.564.jar	8a6dde91b61d0d60950b06737b4663a052db92cbc13df27827ca03384d50504f	8a6dde91b61d0d60950b06737b4663a052db92cbc13df27827ca03384d50504f	910876	1	550	2296144	0	0	0	0
306	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-s3-1.12.564.jar	94fd13f222ce41877f87391e6f89e3522d7efb9a9cc6bf36ef649a13ee70ea98	94fd13f222ce41877f87391e6f89e3522d7efb9a9cc6bf36ef649a13ee70ea98	1267081	1	907	2876030	0	0	0	0
307	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-s3control-1.12.564.jar	4930c2564b64129562b945d549db7745b3d5621c3aebe785312b5c0016e255ce	4930c2564b64129562b945d549db7745b3d5621c3aebe785312b5c0016e255ce	1011264	1	639	2430516	0	0	0	0
308	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-s3outposts-1.12.564.jar	740f5075fb45f4fbca2b4cbfd61da173fc45bbe6a3ac6c2c2a40d254b8a2fcfb	740f5075fb45f4fbca2b4cbfd61da173fc45bbe6a3ac6c2c2a40d254b8a2fcfb	100408	1	70	223037	0	0	0	0
309	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-sagemaker-1.12.564.jar	7da3e614ff08c4df854535a63b019448cf21931ded26cf89b32bce3dcea3671d	7da3e614ff08c4df854535a63b019448cf21931ded26cf89b32bce3dcea3671d	6613248	1	3706	16116693	0	0	0	0
310	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-sagemakeredgemanager-1.12.564.jar	338585d5fa5377c1c9826cbc01e0c73575b5abcadcd96f404c8e4878d223644c	338585d5fa5377c1c9826cbc01e0c73575b5abcadcd96f404c8e4878d223644c	92172	1	58	206990	0	0	0	0
311	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-sagemakerfeaturestoreruntime-1.12.564.jar	6c1cb768b310cd6bb097f73523607d265d1a30d719e59bf00297533ae677e5a5	6c1cb768b310cd6bb097f73523607d265d1a30d719e59bf00297533ae677e5a5	99957	1	65	227795	0	0	0	0
312	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-sagemakergeospatial-1.12.564.jar	bc0ffdfc67d0a3356138aca495e921110cfca2312c1d299c648c8d6dcebf809c	bc0ffdfc67d0a3356138aca495e921110cfca2312c1d299c648c8d6dcebf809c	573345	1	338	1342298	0	0	0	0
313	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-sagemakermetrics-1.12.564.jar	a5c0489fb264033c33c73efb58eb2d5572b6ea96f5bab6782492a43c635ecb0d	a5c0489fb264033c33c73efb58eb2d5572b6ea96f5bab6782492a43c635ecb0d	35152	1	25	73606	0	0	0	0
314	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-sagemakerruntime-1.12.564.jar	3c2fe8963abc0d218990be82af0bdb52e84375b164ad154fdaf21a5370fba6ec	3c2fe8963abc0d218990be82af0bdb52e84375b164ad154fdaf21a5370fba6ec	49397	1	36	106561	0	0	0	0
315	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-savingsplans-1.12.564.jar	db9a492cc537053755c83eb77f74a6ab65b31a4f5b478ae152d7fcca89aba094	db9a492cc537053755c83eb77f74a6ab65b31a4f5b478ae152d7fcca89aba094	210132	1	123	499494	0	0	0	0
316	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-scheduler-1.12.564.jar	321aa2f9bd1dfbf8929dc25c45d14e3f123c272f9fa426309044e0c9e0974d39	321aa2f9bd1dfbf8929dc25c45d14e3f123c272f9fa426309044e0c9e0974d39	256639	1	162	593248	0	0	0	0
317	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-schemas-1.12.564.jar	a59189840c14cddc11139464e9b8673511795cf7cc268e0ff661d2fb228e0ea5	a59189840c14cddc11139464e9b8673511795cf7cc268e0ff661d2fb228e0ea5	391430	1	246	952550	0	0	0	0
318	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-secretsmanager-1.12.564.jar	d80bb3d8153eb83084171d73ed6772fccc1db06071d43aaf88083c786ba64b18	d80bb3d8153eb83084171d73ed6772fccc1db06071d43aaf88083c786ba64b18	320002	1	195	781114	0	0	0	0
319	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-securityhub-1.12.564.jar	2feb29e61cf88e75e073771c197a044014b7e83f49c83afd1cddd65c457ea03f	2feb29e61cf88e75e073771c197a044014b7e83f49c83afd1cddd65c457ea03f	4496326	1	2373	10531514	0	0	0	0
320	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-securitylake-1.12.564.jar	5596f51223ff9750f8dedf688706c4317a2999cc8be284efbbe1bd8e65b3b036	5596f51223ff9750f8dedf688706c4317a2999cc8be284efbbe1bd8e65b3b036	474382	1	300	1158389	0	0	0	0
321	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-serverlessapplicationrepository-1.12.564.jar	926ec0bdeb7b07b0ddb6bf35ddf59725506fd4b965ddfd2744cae52ea9d49320	926ec0bdeb7b07b0ddb6bf35ddf59725506fd4b965ddfd2744cae52ea9d49320	252961	1	140	639554	0	0	0	0
322	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-servermigration-1.12.564.jar	de8cc1f3c72563820f2faa89e5fcafd86fde0fcf14675bcf5d1bf5c9185388fc	de8cc1f3c72563820f2faa89e5fcafd86fde0fcf14675bcf5d1bf5c9185388fc	564138	1	352	1379558	0	0	0	0
323	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-servicecatalog-1.12.564.jar	a064b8f67e4475ff83f7ed2ff2ab9c563665eaeae6ae46bcb6a0892aff0df257	a064b8f67e4475ff83f7ed2ff2ab9c563665eaeae6ae46bcb6a0892aff0df257	1357121	1	785	3445245	0	0	0	0
324	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-servicediscovery-1.12.564.jar	65f99d0ba64bffffeafc4fa08bcc4bc4e094adb51a80e849eadf4eae6382e7d8	65f99d0ba64bffffeafc4fa08bcc4bc4e094adb51a80e849eadf4eae6382e7d8	516705	1	323	1211437	0	0	0	0
325	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-servicequotas-1.12.564.jar	260793a68e452dfc293ec595d7983d51c2fecb02646d430f794dada1a194700c	260793a68e452dfc293ec595d7983d51c2fecb02646d430f794dada1a194700c	292045	1	193	711893	0	0	0	0
326	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-ses-1.12.564.jar	94988b4155d718ba00c40fb77fa4d9122d001592823e2eb62d272aa7c090557f	94988b4155d718ba00c40fb77fa4d9122d001592823e2eb62d272aa7c090557f	793570	1	545	1962521	0	0	0	0
327	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-sesv2-1.12.564.jar	48b1eea3944fe6f03de3a7858fcf9a9fe0d6ac68c6a83af2d773b8fdf7fd3bf6	48b1eea3944fe6f03de3a7858fcf9a9fe0d6ac68c6a83af2d773b8fdf7fd3bf6	1449555	1	896	3551168	0	0	0	0
328	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-shield-1.12.564.jar	afc34f94b5dda6125174b2df4eb74d7efbabc0022127bb9400da18a82fdb5fe8	afc34f94b5dda6125174b2df4eb74d7efbabc0022127bb9400da18a82fdb5fe8	532905	1	359	1261394	0	0	0	0
329	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-signer-1.12.564.jar	8c7c3ad0fe0e1d702fe8a218560ee1865398e2ddd56a6935020698d6e950f3f1	8c7c3ad0fe0e1d702fe8a218560ee1865398e2ddd56a6935020698d6e950f3f1	354625	1	219	835359	0	0	0	0
330	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-simpledb-1.12.564.jar	96deda48cdc4fe3422ca8a6fee8c1eabcce7ef0d9b5d463e84b53aea5be847e8	96deda48cdc4fe3422ca8a6fee8c1eabcce7ef0d9b5d463e84b53aea5be847e8	151230	1	112	337476	0	0	0	0
331	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-simpleworkflow-1.12.564.jar	9d615b8caa554ed72af6dd716ab062dfcfe7e8dc4535bdbc211946d193717182	9d615b8caa554ed72af6dd716ab062dfcfe7e8dc4535bdbc211946d193717182	916143	1	505	2233017	0	0	0	0
332	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-simspaceweaver-1.12.564.jar	c295b0c2dc7291a75db08954ed241461d5095e6a02eaef933159988df7006fc4	c295b0c2dc7291a75db08954ed241461d5095e6a02eaef933159988df7006fc4	252953	1	168	591376	0	0	0	0
333	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-snowball-1.12.564.jar	656c045bee808ca690c590659b2ea86da3ed368335b478f1a25039dd844ca5d9	656c045bee808ca690c590659b2ea86da3ed368335b478f1a25039dd844ca5d9	502377	1	308	1191858	0	0	0	0
334	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-snowdevicemanagement-1.12.564.jar	d02f61e1a62bcd6f77d09be72f29c67274b5428f258fa0c0c92b8018802fe76f	d02f61e1a62bcd6f77d09be72f29c67274b5428f258fa0c0c92b8018802fe76f	260444	1	160	611064	0	0	0	0
335	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-sns-1.12.564.jar	0253713a49c8f423d5aad3c630e427e706a1e2e851617660a46290a85b81ad60	0253713a49c8f423d5aad3c630e427e706a1e2e851617660a46290a85b81ad60	480589	1	353	1160155	0	0	0	0
336	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-sqs-1.12.564.jar	d52a45197e9173d8ea60fe60d333aadd1c57eba17d1e6ef26e459f8585eb7750	d52a45197e9173d8ea60fe60d333aadd1c57eba17d1e6ef26e459f8585eb7750	355341	1	226	918400	0	0	0	0
337	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-ssm-1.12.564.jar	470e70c369dfda7e07f04d547d5d36078af62922bd43eac8227642cc5201d129	470e70c369dfda7e07f04d547d5d36078af62922bd43eac8227642cc5201d129	2935327	1	1652	7282740	0	0	0	0
338	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-ssmcontacts-1.12.564.jar	4824c67cc150ce9bf68c522f189bd1c71b717f6c7b42c5893bd9d7121ff0f851	4824c67cc150ce9bf68c522f189bd1c71b717f6c7b42c5893bd9d7121ff0f851	565388	1	349	1374745	0	0	0	0
339	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-ssmincidents-1.12.564.jar	bb710f9cb617eb127d52f77c23e0acc2f370408f18e1cbccff44630bd7332dea	bb710f9cb617eb127d52f77c23e0acc2f370408f18e1cbccff44630bd7332dea	520720	1	323	1242702	0	0	0	0
340	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-ssmsap-1.12.564.jar	5a90cbaeaab585020bb64af6622ed4874780da69317c9121efcce968084af918	5a90cbaeaab585020bb64af6622ed4874780da69317c9121efcce968084af918	297175	1	183	699328	0	0	0	0
341	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-sso-1.12.564.jar	842318c91a2bd80d3bd4ca4ffcbbc1293fec112b9af65e775747d35ffbec77f6	842318c91a2bd80d3bd4ca4ffcbbc1293fec112b9af65e775747d35ffbec77f6	72642	1	53	158006	0	0	0	0
342	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-ssoadmin-1.12.564.jar	347d4519160835da7f39b1be6e5429e70590d5f8ebd8a9377ac21da06a6d008b	347d4519160835da7f39b1be6e5429e70590d5f8ebd8a9377ac21da06a6d008b	473598	1	299	1200094	0	0	0	0
343	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-ssooidc-1.12.564.jar	9d6eb65f744b2d5214f50df1a343d26bca8b93a5ec524bb62d0a4d389208e9f3	9d6eb65f744b2d5214f50df1a343d26bca8b93a5ec524bb62d0a4d389208e9f3	74887	1	54	161354	0	0	0	0
344	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-stepfunctions-1.12.564.jar	74b60c7aecc05a9c60bc22df2e3af65e7b556e7f253e31a116a297e32ee0f333	74b60c7aecc05a9c60bc22df2e3af65e7b556e7f253e31a116a297e32ee0f333	922968	1	667	2212859	0	0	0	0
345	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-storagegateway-1.12.564.jar	c0dae90623e97523027bdce61918f7646f83c4a77eeca5cbb7a4726e7f878c71	c0dae90623e97523027bdce61918f7646f83c4a77eeca5cbb7a4726e7f878c71	1176503	1	664	2987290	0	0	0	0
346	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-sts-1.12.564.jar	03ac90708e50590a07ab8b184168e3f23c755ba6db9857606a5b6a4617e24e1a	03ac90708e50590a07ab8b184168e3f23c755ba6db9857606a5b6a4617e24e1a	154364	1	106	361781	0	0	0	0
347	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-support-1.12.564.jar	d845d69722967c222b0a607b6b0178dd652f0daf21bf921575906c23a7d03214	d845d69722967c222b0a607b6b0178dd652f0daf21bf921575906c23a7d03214	305468	1	188	721125	0	0	0	0
348	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-supportapp-1.12.564.jar	03d4ae9de8aa679db92e9acef5fe64d5c9ae1ece3a11d6f2215b3f08447e1ff7	03d4ae9de8aa679db92e9acef5fe64d5c9ae1ece3a11d6f2215b3f08447e1ff7	132660	1	92	321607	0	0	0	0
349	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-swf-libraries-1.11.22.jar	441bff0b4f9b6b0427eef18df41cec0566a123a93a51b59d5d6b353777551deb	441bff0b4f9b6b0427eef18df41cec0566a123a93a51b59d5d6b353777551deb	529475	1	376	1270852	0	0	0	0
350	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-synthetics-1.12.564.jar	c4f9c979c634d51e8e5417747437f6033001c78c938c52f6138da68529e3f7d6	c4f9c979c634d51e8e5417747437f6033001c78c938c52f6138da68529e3f7d6	367819	1	235	857620	0	0	0	0
351	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-textract-1.12.564.jar	825815e4d6fc9a5d9728a1447f4fecbd7fa510c0fd62f38200171be8e36ed9b3	825815e4d6fc9a5d9728a1447f4fecbd7fa510c0fd62f38200171be8e36ed9b3	415155	1	253	940589	0	0	0	0
352	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-timestreamquery-1.12.564.jar	f1b9f864053b840167dc4317144c2ada9da6b1d4be869e759954b843208fff50	f1b9f864053b840167dc4317144c2ada9da6b1d4be869e759954b843208fff50	327243	1	204	754233	0	0	0	0
353	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-timestreamwrite-1.12.564.jar	440e3908afdb80799af94185afc9f5c5e8f8517007fcb1fdab4d6c5654d63222	440e3908afdb80799af94185afc9f5c5e8f8517007fcb1fdab4d6c5654d63222	396100	1	246	924988	0	0	0	0
354	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-tnb-1.12.564.jar	5a546d666b1bbd1a155f0f41f58084a72a0fb79e168d8bf7748934945d619016	5a546d666b1bbd1a155f0f41f58084a72a0fb79e168d8bf7748934945d619016	536098	1	327	1285650	0	0	0	0
355	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-transcribe-1.12.564.jar	682cc1a58067d7606786e983cb07c2342e9fda78ff4849176488da3643c182db	682cc1a58067d7606786e983cb07c2342e9fda78ff4849176488da3643c182db	661472	1	380	1644694	0	0	0	0
356	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-transfer-1.12.564.jar	02df4717a30aa5f0f469e598d279cc9327576b6398fbe6ec3d726fbd928db402	02df4717a30aa5f0f469e598d279cc9327576b6398fbe6ec3d726fbd928db402	935229	1	568	2243129	0	0	0	0
357	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-translate-1.12.564.jar	aac7e6ead00bd364cee1137e1180ec8a5477a26cd2737b4615a7812669e7af6a	aac7e6ead00bd364cee1137e1180ec8a5477a26cd2737b4615a7812669e7af6a	355551	1	223	835618	0	0	0	0
358	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-verifiedpermissions-1.12.564.jar	6b14b2b2b31d62534674d29f2fa881d26102415661ac758c1d4b9f4b11e85c09	6b14b2b2b31d62534674d29f2fa881d26102415661ac758c1d4b9f4b11e85c09	476432	1	283	1139720	0	0	0	0
359	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-voiceid-1.12.564.jar	ddf16401fad53619891545ecbcc416ce871c35bfe79793e8c9a9498decd04d9e	ddf16401fad53619891545ecbcc416ce871c35bfe79793e8c9a9498decd04d9e	497790	1	304	1181183	0	0	0	0
360	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-vpclattice-1.12.564.jar	65ae7bccad1d7a255a7b1ce4e967a5aada22035aa4a483d4d40a21f52ee5157c	65ae7bccad1d7a255a7b1ce4e967a5aada22035aa4a483d4d40a21f52ee5157c	757074	1	440	1880993	0	0	0	0
361	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-waf-1.12.564.jar	c739d5757729907a84f05801ee42c5135311c6df71283709f009f666ebc7167d	c739d5757729907a84f05801ee42c5135311c6df71283709f009f666ebc7167d	1849739	1	1167	4476833	0	0	0	0
362	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-wafv2-1.12.564.jar	4c49ccb48b6f4349ddad6bad4860417790d1537edbbff9eaf507db152dea9adc	4c49ccb48b6f4349ddad6bad4860417790d1537edbbff9eaf507db152dea9adc	1266418	1	764	2922863	0	0	0	0
363	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-wellarchitected-1.12.564.jar	6a2c6170af89a77bba71e668b988c8e60275ec30c1a0f8cab1cfd7d4357bf0fa	6a2c6170af89a77bba71e668b988c8e60275ec30c1a0f8cab1cfd7d4357bf0fa	1153993	1	651	2851464	0	0	0	0
364	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-workdocs-1.12.564.jar	0aa01f35f2c752a81cb060f6200de24cb8d5651a7c3e2be0a8e4561835de54d4	0aa01f35f2c752a81cb060f6200de24cb8d5651a7c3e2be0a8e4561835de54d4	726951	1	456	1726278	0	0	0	0
365	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-worklink-1.12.564.jar	68b5bd5af147765ddf9c44f867792a3a217feaecf755f3ca1e0e8cae730e807f	68b5bd5af147765ddf9c44f867792a3a217feaecf755f3ca1e0e8cae730e807f	370190	1	242	930656	0	0	0	0
366	retained-distribution-dependency	jar	distribution:lib/aws-java-sdk-workmail-1.12.564.jar	b6a48f33a6044eb663212c8aa88f1bab95a77bf41af84991a2fab176f5177779	b6a48f33a6044eb663212c8aa88f1bab95a77bf41af84991a2fab176f5177779	1064018	1	665	2641777	0	0	0	0
