source_namespace	source_var	target	count
datomic.db	get-entity	datomic.db/datum	1
datomic.db	get-entity	datomic.db/dget	1
datomic.db	get-entity	datomic.db/resolve-id	1
datomic.db	get-entity	datomic.db/resolve-kw	1
datomic.db	get-entity	datomic.db/windowed	1
datomic.db	get-entity	datomic.iter/inext	1
datomic.db	get-hook	datomic.db/hooks	2
datomic.db	get-ids	datomic.db/default-partition	1
datomic.db	get-ids	datomic.db/dget	1
datomic.db	get-ids	datomic.db/eid->eidx	1
datomic.db	get-ids	datomic.db/find-avet	1
datomic.db	get-ids	datomic.db/make-eid	3
datomic.db	get-ids	datomic.db/require-attr	1
datomic.db	get-ids	datomic.db/tempid?	1
datomic.db	get-ids	datomic.db/valid-partbits?	1
datomic.db	get-ids	datomic.error/arg	2
datomic.db	get-part	datomic.db/eid->part	1
datomic.db	get-prefetch-dispatcher	datomic.db/default-prefetch-executor	1
datomic.db	has-memory-index?	datomic.db/mem-index-set	1
datomic.db	has-tx-inst?	datomic.common/compare	2
datomic.db	has-tx-inst?	datomic.db/dget	1
datomic.db	has-tx-inst?	datomic.db/find-eavt	1
datomic.db	has-tx-inst?	datomic.db/get-eidx	1
datomic.db	has-tx-inst?	datomic.db/get-part	1
datomic.db	has-tx-inst?	datomic.db/make-eid	1
datomic.db	has-tx-inst?	datomic.error/arg	4
datomic.db	has-unique-id?	datomic.db/require-attr	1
datomic.db	has-values?	datomic.db/datoms	1
datomic.db	id-literal	datomic.db/next-id	1
datomic.db	ident-setting-datoms	datomic.db/aevt-cmp	1
datomic.db	ident-setting-datoms	datomic.db/assertion?	1
datomic.db	ident-setting-datoms	datomic.db/datum	3
datomic.db	ident-setting-datoms	datomic.iter/filter	1
datomic.db	ident-setting-datoms	datomic.iter/iter-seq	1
datomic.db	ident-setting-datoms	datomic.iter/merge-iters	1
datomic.db	ident-setting-datoms	datomic.iter/take-while	1
datomic.db	implicit-part	datomic.db/make-eid	1
datomic.db	implicit-part	datomic.error/arg	1
datomic.db	implicit-part-id	datomic.db/eid->eidx	1
datomic.db	implicit-part-id	datomic.db/eid->part	1
datomic.db	index-sort->cmp	datomic.db/aevt-cmp	1
datomic.db	index-sort->cmp	datomic.db/avet-cmp	1
datomic.db	index-sort->cmp	datomic.db/eavt-cmp	1
datomic.db	index-sort->cmp	datomic.db/raet-cmp	1
datomic.db	init-db	datomic.db/BOOT-IDS	1
datomic.db	init-db	datomic.db/MAX_SCHEMA_LEVEL	2
datomic.db	init-db	datomic.db/add-fulltext	1
datomic.db	init-db	datomic.db/asserting-datum	1
datomic.db	init-db	datomic.db/load-builtins	1
datomic.db	init-db	datomic.db/mem-index-set	1
datomic.db	init-db	datomic.db/memlog	1
datomic.db	init-db	datomic.db/require-kw	1
datomic.db	inject-retracts!	datomic.db/datoms	1
datomic.db	install-attribute-errors	datomic.db/functional-attr-ids	1
datomic.db	install-attribute-errors	datomic.db/get-entity	2
datomic.db	install-attribute-errors	datomic.db/installed-attribute?	1
datomic.db	install-attribute-errors	datomic.db/required-schema-attrs	1
datomic.db	install-attribute-errors	datomic.db/tuple-install-errors	1
datomic.db	install-attribute-hook	datomic.db/BOOT-IDS	1
datomic.db	install-attribute-hook	datomic.db/add-constituents	1
datomic.db	install-attribute-hook	datomic.db/create-attribute	1
datomic.db	install-attribute-hook	datomic.db/entity-error-desc	2
datomic.db	install-attribute-hook	datomic.db/get-entity	1
datomic.db	install-attribute-hook	datomic.db/install-attribute-errors	1
datomic.db	install-attribute-hook	datomic.db/needs-avet?	1
datomic.db	install-attribute-hook	datomic.db/resolve-kw	1
datomic.db	install-attribute-hook	datomic.db/validate-hook-target	1
datomic.db	install-attribute-hook	datomic.db/value-type	1
datomic.db	install-attribute-hook	datomic.error/arg	4
datomic.db	install-function-hook	datomic.db/get-entity	1
datomic.db	install-function-hook	datomic.db/safe-compile-function	1
datomic.db	install-function-hook	datomic.error/arg	1
datomic.db	install-partition-hook	datomic.db/validate-hook-target	1
datomic.db	install-vtype-hook	datomic.db/get-entity	1
datomic.db	install-vtype-hook	datomic.db/validate-hook-target	1
datomic.db	install-vtype-hook	datomic.error/arg	1
datomic.db	installed-attribute?	datomic.db/attribute	1
datomic.db	key-hook	datomic.db/prevent-ident-retarget!	1
datomic.db	make-child-id	datomic.db/attribute	1
datomic.db	make-child-id	datomic.db/has-unique-id?	1
datomic.db	make-child-id	datomic.db/tempid	1
datomic.db	make-child-id	datomic.error/arg	1
datomic.db	make-tempid	datomic.db/make-eid	1
datomic.db	max-boot-id	datomic.db/BOOT-IDS	1
datomic.db	maybe-require-ids	datomic.db/attribute	1
datomic.db	maybe-require-ids	datomic.db/require-attrid	1
datomic.db	maybe-require-ids	datomic.db/require-id	2
datomic.db	maybe-require-ids	datomic.db/require-tuple-ids	1
datomic.db	maybe-require-ids	datomic.db/system-eid	1
datomic.db	mem-index-set	datomic.btset/btset	4
datomic.db	mem-index-set	datomic.db/aevt-cmp	1
datomic.db	mem-index-set	datomic.db/avet-cmp	1
datomic.db	mem-index-set	datomic.db/eavt-cmp	1
datomic.db	mem-index-set	datomic.db/raet-cmp	1
datomic.db	memdb-needs-index?	datomic.db/data-needs-index?	2
datomic.db	memdb-needs-index?	datomic.db/memory-db	1
datomic.db	memdb-needs-index?	datomic.db/system-datom?	1
datomic.db	memlog	datomic.db/->MemLog	1
datomic.db	memlog-txes-since	datomic.common/key-comparator	1
datomic.db	nested-entity-map?	datomic.db/attribute	1
datomic.db	new-ents-not-installed	datomic.db/eid->eidx	1
datomic.db	new-ents-not-installed	datomic.db/eid->part	1
datomic.db	new-ents-not-installed	datomic.db/install-attrs	1
datomic.db	next-id	datomic.db/nextid	1
datomic.db	next-valid-inst	datomic.common/compare	1
datomic.db	next-valid-inst	datomic.db/dget	1
datomic.db	next-valid-inst	datomic.db/find-eavt	1
datomic.db	next-valid-inst	datomic.db/make-eid	1
datomic.db	normalize-kw	datomic.db/to-kw	1
datomic.db	normalize-kw	datomic.error/arg	1
datomic.db	on-schema-level	datomic.db/schema-level-fns	1
datomic.db	partbits	datomic.db/eid->eidx	1
datomic.db	partbits	datomic.db/eid->part	1
datomic.db	partbits	datomic.db/resolve-id	1
datomic.db	partbits	datomic.error/arg	1
datomic.db	partition-eid	datomic.db/eid->part	1
datomic.db	partition-eid	datomic.db/make-eid	1
datomic.db	prefetch-constituents	datomic.db/attribute	1
datomic.db	prefetch-constituents	datomic.db/ea->v	1
datomic.db	prefetch-constituents	datomic.db/long-add!	1
datomic.db	prefetch-constituents	datomic.db/prefetch!	1
datomic.db	prefetch-identity	datomic.db/dget	1
datomic.db	prefetch-identity	datomic.db/find-avet	1
datomic.db	prefetch-identity	datomic.db/long-add!	1
datomic.db	prefetch-identity	datomic.db/prefetch!	1
datomic.db	prefetch-identity	datomic.db/tempid?	1
datomic.db	prefetch-redundancy+uniqueness	datomic.common/equals-with-strict-scale	1
datomic.db	prefetch-redundancy+uniqueness	datomic.db/dget	2
datomic.db	prefetch-redundancy+uniqueness	datomic.db/find-aevt	1
datomic.db	prefetch-redundancy+uniqueness	datomic.db/find-avet	1
datomic.db	prefetch-redundancy+uniqueness	datomic.db/long-add!	2
datomic.db	prefetch-redundancy+uniqueness	datomic.db/prefetch!	1
datomic.db	prepare-for-indexing	datomic.db/mem-index-set	1
datomic.db	pretty-datum	datomic.db/eid->eidx	1
datomic.db	pretty-datum	datomic.db/eid->part	1
datomic.db	prevent-ident-retarget!	datomic.db/entity-error-desc	2
datomic.db	prevent-ident-retarget!	datomic.error/arg	1
datomic.db	process-expander	datomic.db/attr-hook-attr-ids	1
datomic.db	process-force-partition	datomic.db/partbits	1
datomic.db	process-force-partition	datomic.error/arg	1
datomic.db	process-match-partition	datomic.error/arg	1
datomic.db	raet-cmp	datomic.common/compare	1
datomic.db	raet-cmp	datomic.db/assertion-policy-compare	1
datomic.db	recalc-elements	datomic.db/needs-avet?	1
datomic.db	require-attr	datomic.db/require-attrid	1
datomic.db	require-attrid	datomic.db/attribute	1
datomic.db	require-attrid	datomic.db/require-id	1
datomic.db	require-attrid	datomic.error/arg	1
datomic.db	require-id	datomic.db/datom-error-desc	2
datomic.db	require-id	datomic.db/resolve-id	2
datomic.db	require-id	datomic.db/string-tempid?	1
datomic.db	require-id	datomic.error/arg	2
datomic.db	require-kw	datomic.db/normalize-kw	1
datomic.db	require-kw	datomic.error/arg	1
datomic.db	require-tuple-ids	datomic.db/resolve-id	1
datomic.db	require-tuple-ids	datomic.db/string-tempid?	1
datomic.db	require-tuple-ids	datomic.error/arg	1
datomic.db	resolve-dbid	datomic.db/make-eid	1
datomic.db	resolve-dbid	datomic.db/make-tempid	1
datomic.db	resolve-dbid	datomic.db/partbits	1
datomic.db	resolve-id	datomic.db/extended-resolve-id	1
datomic.db	resolve-lookup-ref	datomic.db/attr-index-range	1
datomic.db	resolve-lookup-ref	datomic.db/attribute	1
datomic.db	resolve-lookup-ref	datomic.db/require-attrid	1
datomic.db	resolve-lookup-ref	datomic.error/arg	3
datomic.db	resolve-lookup-ref	datomic.iter/iget	1
datomic.db	resolve-procid	datomic.common/qualified-symbol?	1
datomic.db	resolve-procid	datomic.common/requiring-resolve!	1
datomic.db	resolve-procid	datomic.db/resolve-id	1
datomic.db	resolve-procid	datomic.error/arg	1
datomic.db	retracts?	datomic.common/compare	1
datomic.db	reverse-datum-spec	datomic.db/resolve-id	4
datomic.db	reverse-lookup?	datomic.db/reverse-key?	1
datomic.db	rseek-datoms	datomic.db/attribute	1
datomic.db	rseek-datoms	datomic.db/datum	1
datomic.db	rseek-datoms	datomic.db/distinct-last-by	1
datomic.db	rseek-datoms	datomic.db/eid->eidx	1
datomic.db	rseek-datoms	datomic.db/maybe-require-ids	1
datomic.db	rseek-datoms	datomic.db/resolve-id	1
datomic.db	rseek-datoms	datomic.db/reverse-datum-spec	1
datomic.db	rseek-datoms	datomic.db/rseek-index	1
datomic.db	rseek-datoms	datomic.db/windowed	1
datomic.db	rseek-datoms	datomic.error/arg	1
datomic.db	rseek-datoms	datomic.iter/iter-seq	2
datomic.db	rseek-index	datomic.btset/seek	1
datomic.db	rseek-index	datomic.btset/seek-last	1
datomic.db	rseek-index	datomic.db/index-sort->cmp	2
datomic.db	rseek-index	datomic.db/reverse-comparator	1
datomic.db	rseek-index	datomic.iter/drop-while	1
datomic.db	rseek-index	datomic.iter/merge-iters	1
datomic.db	rseek-index	datomic.iter/reversed-iter	1
datomic.db	run-hooks	datomic.db/aevt-cmp	1
datomic.db	run-hooks	datomic.db/assertion?	1
datomic.db	run-hooks	datomic.db/datum	2
datomic.db	run-hooks	datomic.db/dget	2
datomic.db	run-hooks	datomic.db/hooks	1
datomic.db	run-hooks	datomic.db/ident-setting-datoms	1
datomic.db	run-hooks	datomic.db/install-attribute-hook	1
datomic.db	run-hooks	datomic.db/key-hook	1
datomic.db	run-hooks	datomic.db/update-schema-level	1
datomic.db	run-hooks	datomic.iter/filter	1
datomic.db	run-hooks	datomic.iter/inext	1
datomic.db	run-hooks	datomic.iter/merge-iters	1
datomic.db	safe-compile-function	datomic.db/resolve-id	2
datomic.db	safe-compile-function	datomic.db/resolve-kw	1
datomic.db	safe-compile-function	datomic.error/arg	2
datomic.db	safe-compile-function	datomic.janino/java-data-fn	1
datomic.db	scan-aevt	datomic.btset/seek	1
datomic.db	scan-aevt	datomic.db/asserting-datum	1
datomic.db	scan-aevt	datomic.iter/take-while	1
datomic.db	schema-level-fns	datomic.db/TUPLE_SCHEMA_LEVEL	1
datomic.db	schema-level-fns	datomic.db/add-system-eids	1
datomic.db	seek-datoms	datomic.db/attribute	1
datomic.db	seek-datoms	datomic.db/datum	1
datomic.db	seek-datoms	datomic.db/eid->eidx	1
datomic.db	seek-datoms	datomic.db/maybe-require-ids	1
datomic.db	seek-datoms	datomic.db/resolve-id	2
datomic.db	seek-datoms	datomic.db/windowed	1
datomic.db	seek-datoms	datomic.error/arg	1
datomic.db	seek-datoms	datomic.iter/iterable	1
datomic.db	string-tempid	datomic.db/next-id	1
datomic.db	summarize-tx-stats	datomic.db/timing-key?	1
datomic.db	summarize-tx-stats	datomic.monitor/ns->ms	1
datomic.db	supports-tuples?	datomic.db/TUPLE_SCHEMA_LEVEL	1
datomic.db	system-datom?	datomic.db/SYSTEM_ATTRS	1
datomic.db	system-datom?	datomic.db/system-schema-datom?	1
datomic.db	system-schema-datom?	datomic.db/system-schema-namespace?	1
datomic.db	system-tx-hook	datomic.db/update-schema-level	1
datomic.db	t->tx	datomic.db/make-eid	1
datomic.db	t-at-or-since	datomic.db/datum	1
datomic.db	t-at-or-since	datomic.db/dget	1
datomic.db	t-at-or-since	datomic.db/eid->eidx	1
datomic.db	t-at-or-since	datomic.db/resolve-id	1
datomic.db	t-needing-avet	datomic.db/eid->eidx	1
datomic.db	t-needing-avet	datomic.db/has-values?	1
datomic.db	t-needing-excise	datomic.db/eid->eidx	1
datomic.db	t-needing-index-job	datomic.db/t-needing-avet	1
datomic.db	t-needing-index-job	datomic.db/t-needing-excise	1
datomic.db	tempid	datomic.db/make-tempid	1
datomic.db	tempid	datomic.db/next-id	1
datomic.db	tempid	datomic.db/resolve-id	1
datomic.db	tempid	datomic.error/arg	1
datomic.db	timed-tx-stat	datomic.db/long-add!	1
datomic.db	to-kw	datomic.db/caching-normalize	1
datomic.db	trim-log	datomic.common/key-comparator	1
datomic.db	ts-needing-index	datomic.db/memory-db	1
datomic.db	ts-needing-index	datomic.db/t-needing-avet	1
datomic.db	ts-needing-index	datomic.db/t-needing-excise	1
datomic.db	tuple-attr-value-type	datomic.db/attribute	1
datomic.db	tuple-attr-value-type	datomic.db/resolve-id	1
datomic.db	tuple-attr-value-type	datomic.db/tuple-value-types	1
datomic.db	tuple-install-errors	datomic.db/entity-error-desc	1
datomic.db	tuple-install-errors	datomic.db/system-eid	1
datomic.db	tuple-install-errors	datomic.db/tuple-attr-value-type	1
datomic.db	tuple-install-errors	datomic.db/tuple-value-types	2
datomic.db	tx-data-for-latest-schema-level	datomic.db/bootstrap-txes	1
datomic.db	unique-violator	datomic.common/compare	1
datomic.db	unique-violator	datomic.db/asserting-datum	1
datomic.db	update-schema-level	datomic.db/MIN_SCHEMA_LEVEL	1
datomic.db	update-schema-level	datomic.db/bootstrap-txes	2
datomic.db	update-schema-level	datomic.db/on-schema-level	1
datomic.db	updates-v?	datomic.common/compare	1
datomic.db	use-transactor-tempid-range	datomic.db/nextid	1
datomic.db	valid-partbits?	datomic.db/explicit-partition	1
datomic.db	valid-tuple-assert?	datomic.db/tuple-value-types	1
datomic.db	validate-hook-target	datomic.db/eid->part	1
datomic.db	validate-hook-target	datomic.db/entity-error-desc	4
datomic.db	validate-hook-target	datomic.error/arg	2
datomic.db	validated-tuple	datomic.db/coerce-tuple	1
datomic.db	validated-tuple	datomic.db/require-tuple-ids	1
datomic.db	validated-tuple	datomic.db/valid-tuple-assert?	1
datomic.db	validated-v-for-attr	datomic.db/canonicalize-v	1
datomic.db	validated-v-for-attr	datomic.db/require-id	2
datomic.db	validated-v-for-attr	datomic.db/resolve-kw	2
datomic.db	validated-v-for-attr	datomic.db/system-eid	1
datomic.db	validated-v-for-attr	datomic.db/to-kw	1
datomic.db	validated-v-for-attr	datomic.db/validated-tuple	1
datomic.db	validated-v-for-attr	datomic.db/write-handler-lookup	1
datomic.db	validated-v-for-attr	datomic.db/wrong-type-for-attribute	1
datomic.db	validated-v-for-attr	datomic.error/arg	2
datomic.db	windowed	datomic.db/filter-retractions	1
datomic.db	windowed	datomic.iter/filter	2
datomic.db	windowed	datomic.iter/take-while	1
datomic.db	with-tx	datomic.db/add-ensured-data	1
datomic.db	with-tx	datomic.db/add-fulltext	1
datomic.db	with-tx	datomic.db/calc-tempids	1
datomic.db	with-tx	datomic.db/empty-tx-stat-registers	1
datomic.db	with-tx	datomic.db/part-requests	1
datomic.db	with-tx	datomic.db/pf-close!	1
datomic.db	with-tx	datomic.db/process-expander	1
datomic.db	with-tx	datomic.db/summarize-tx-stats	1
datomic.db	with-tx+opts	datomic.db/get-prefetch-dispatcher	1
datomic.db	with-tx+opts	datomic.db/with-tx	1
datomic.db	write-handler-lookup	datomic.fressian/as-lookup	1
datomic.db	write-handler-lookup	datomic.fressian/user-write-handlers	1
datomic.db	wrong-type-for-attribute	datomic.db/resolve-kw	2
datomic.db	wrong-type-for-attribute	datomic.error/arg	1
datomic.db-io	db-resources	datomic.log/catchup	1
datomic.db-io	index-db	datomic.db/db	1
datomic.db-io	index-db	datomic.index/index-ref-key-name	1
datomic.db-io	index-db	datomic.index/load-index	1
datomic.db-io	index-includes-some-log-tail?	datomic.log/last-tree-tx	1
datomic.db-io	load-db-from-basis	datomic.db/db	1
datomic.db-io	load-db-from-basis	datomic.index/find-index-root-id	1
datomic.db-io	load-db-from-basis	datomic.index/load-index	1
datomic.db-io	load-db-from-basis	datomic.log/catchup	1
datomic.db-io	load-db-from-basis	datomic.log/find-log	1
datomic.db-io	log	datomic.log/find-log	1
datomic.db-io	storage-resources	datomic.coordination/create-db-cluster	1
datomic.db-io	storage-resources	datomic.coordination/resolve-db-name	1
datomic.db-io	storage-resources	datomic.domain/system-cache-olookup	1
datomic.db-io	storage-resources	datomic.uri/parse	1
datomic.ddb	client	datomic.aws/credentials	6
datomic.ddb	client	datomic.aws/endpoint-for	1
datomic.ddb	client	datomic.datafy/data-to-object	1
datomic.ddb	create-table	datomic.datafy/data-to-object	1
datomic.ddb	data-to-object	datomic.datafy/data-to-object	1
datomic.ddb	data-to-object	datomic.datafy/data-to-object	1
datomic.ddb	data-to-object	datomic.datafy/data-to-object	1
datomic.ddb	data-to-object	datomic.datafy/data-to-object	1
datomic.ddb	data-to-object	datomic.datafy/data-to-object	1
datomic.ddb	data-to-object	datomic.datafy/data-to-object	1
datomic.ddb	data-to-object	datomic.datafy/data-to-object	1
datomic.ddb	data-to-object	datomic.datafy/data-to-object	1
datomic.ddb	data-to-object	datomic.datafy/data-to-object	1
datomic.ddb	data-to-object	datomic.datafy/data-to-object	1
datomic.ddb	data-to-object	datomic.datafy/data-to-object	1
datomic.ddb	data-to-object	datomic.datafy/data-to-object	1
datomic.ddb	data-to-object	datomic.datafy/data-to-object	1
datomic.ddb	data-to-object	datomic.datafy/data-to-object	1
datomic.ddb	data-to-object	datomic.datafy/data-to-object	1
datomic.ddb	data-to-object	datomic.datafy/property-to-object	2
datomic.ddb	data-to-object	datomic.datafy/property-to-object	2
datomic.ddb	data-to-object	datomic.datafy/property-to-object	2
datomic.ddb	data-to-object	datomic.datafy/property-to-object	4
datomic.ddb	data-to-object	datomic.datafy/property-to-object	7
datomic.ddb	data-to-object	datomic.datafy/property-to-object	7
datomic.ddb	data-to-object	datomic.datafy/property-to-object	8
datomic.ddb	data-to-object	datomic.datafy/property-to-object	10
datomic.ddb	data-to-object	datomic.datafy/property-to-object	13
datomic.ddb	data-to-object	datomic.datafy/property-to-object	16
datomic.ddb	data-to-object	datomic.datafy/property-to-object	17
datomic.ddb	data-to-object	datomic.datafy/property-to-object	17
datomic.ddb	data-to-object	datomic.datafy/property-to-object	18
datomic.ddb	delete-item	datomic.datafy/data-to-object	1
datomic.ddb	delete-table	datomic.datafy/data-to-object	1
datomic.ddb	describe-table	datomic.datafy/data-to-object	1
datomic.ddb	get-item*	datomic.datafy/data-to-object	1
datomic.ddb	list-tables	datomic.datafy/data-to-object	1
datomic.ddb	log-errors	datomic.slf4j/caused-by	1
datomic.ddb	log-errors	datomic.slf4j/process	1
datomic.ddb	property-to-object	datomic.datafy/data-to-object	1
datomic.ddb	property-to-object	datomic.datafy/data-to-object	1
datomic.ddb	property-to-object	datomic.datafy/data-to-object	1
datomic.ddb	property-to-object	datomic.datafy/data-to-object	1
datomic.ddb	property-to-object	datomic.datafy/data-to-object	1
datomic.ddb	property-to-object	datomic.datafy/data-to-object	1
datomic.ddb	property-to-object	datomic.datafy/data-to-object	1
datomic.ddb	property-to-object	datomic.datafy/data-to-object	1
datomic.ddb	property-to-object	datomic.datafy/data-to-object	1
datomic.ddb	property-to-object	datomic.datafy/property-to-object	1
datomic.ddb	property-to-object	datomic.datafy/property-to-object	1
datomic.ddb	property-to-object	datomic.datafy/property-to-object	1
datomic.ddb	property-to-object	datomic.datafy/property-to-object	1
datomic.ddb	property-to-object	datomic.datafy/property-to-object	1
datomic.ddb	property-to-object	datomic.datafy/property-to-object	1
datomic.ddb	property-to-object	datomic.datafy/property-to-object	1
datomic.ddb	property-to-object	datomic.datafy/property-to-object	1
datomic.ddb	property-to-object	datomic.datafy/property-to-object	1
datomic.ddb	put-item*	datomic.datafy/data-to-object	1
datomic.ddb	update-table	datomic.datafy/data-to-object	1
datomic.ddb-cluster	create-connection	datomic.config/ddb-client-args	1
datomic.ddb-cluster	create-connection	datomic.ddb/client	1
datomic.ddb-cluster	create-connection	datomic.kv-cluster/kv-cluster	1
datomic.ddb-cluster	create-connection	datomic.kv-dynamo/kv-dynamo	1
datomic.ddb-cluster	key-path	datomic.cluster/path	1
datomic.ddb-s3-cluster	create-connection-with-efs	datomic.combined-cluster/combined-cluster	1
datomic.ddb-s3-cluster	create-connection-with-efs	datomic.config/ddb-client-args	1
datomic.ddb-s3-cluster	create-connection-with-efs	datomic.config/property	1
datomic.ddb-s3-cluster	create-connection-with-efs	datomic.core2.val-store.double-store/create	1
datomic.ddb-s3-cluster	create-connection-with-efs	datomic.core2.val-store.fs/create	1
datomic.ddb-s3-cluster	create-connection-with-efs	datomic.ddb/client	1
datomic.ddb-s3-cluster	create-connection-with-efs	datomic.garbage.pod/schedule-gc	1
datomic.ddb-s3-cluster	create-connection-with-efs	datomic.kv-cluster/kv-cluster	1
datomic.ddb-s3-cluster	create-connection-with-efs	datomic.kv-cluster/retry-fn	1
datomic.ddb-s3-cluster	create-connection-with-efs	datomic.kv-dynamo/kv-dynamo	1
datomic.ddb-s3-cluster	create-connection-with-efs	datomic.val-cluster/val-cluster	1
datomic.ddb-s3-cluster	create-connection-without-efs	datomic.combined-cluster/combined-cluster	1
datomic.ddb-s3-cluster	create-connection-without-efs	datomic.config/ddb-client-args	1
datomic.ddb-s3-cluster	create-connection-without-efs	datomic.config/property	1
datomic.ddb-s3-cluster	create-connection-without-efs	datomic.ddb/client	1
datomic.ddb-s3-cluster	create-connection-without-efs	datomic.garbage.pod/schedule-gc	1
datomic.ddb-s3-cluster	create-connection-without-efs	datomic.kv-cluster/kv-cluster	1
datomic.ddb-s3-cluster	create-connection-without-efs	datomic.kv-cluster/retry-fn	1
datomic.ddb-s3-cluster	create-connection-without-efs	datomic.kv-dynamo/kv-dynamo	1
datomic.ddb-s3-cluster	create-connection-without-efs	datomic.slf4j/process	1
datomic.ddb-s3-cluster	create-connection-without-efs	datomic.val-cluster/val-cluster	1
datomic.ddb-s3-cluster	create-s3-store	datomic.aws/client-config	1
datomic.ddb-s3-cluster	create-s3-store	datomic.config/property	2
datomic.ddb-s3-cluster	create-s3-store	datomic.config/s3-client-args	1
datomic.ddb-s3-cluster	create-s3-store	datomic.core2.anomalies/anom	1
datomic.ddb-s3-cluster	create-s3-store	datomic.core2.anomalies/not-found?	1
datomic.ddb-s3-cluster	create-s3-store	datomic.core2.aws.s3.sdkv1/s3-service	1
datomic.ddb-s3-cluster	create-s3-store	datomic.core2.val-store.s3.sdkv1/create	1
datomic.ddb-s3-cluster	create-s3-store	datomic.core2.val-store.s3/retry-handler	1
datomic.ddb-s3-cluster	efs-delete-pool	datomic.common/thread-pool	1
datomic.ddb-s3-cluster	efs-delete-pool	datomic.config/property	1
datomic.ddb-s3-cluster	efs-read-pool	datomic.common/cached-thread-pool	1
datomic.ddb-s3-cluster	efs-write-pool	datomic.common/handoff-thread-pool	1
datomic.ddb-s3-cluster	efs-write-pool	datomic.config/property	1
datomic.ddb-s3-cluster	ensure-config	datomic.config/ddb-client-args	1
datomic.ddb-s3-cluster	ensure-config	datomic.ddb/client	1
datomic.ddb-s3-cluster	ensure-config	datomic.kv-cluster/kv-cluster	1
datomic.ddb-s3-cluster	ensure-config	datomic.kv-dynamo/kv-dynamo	1
datomic.ddb-s3-cluster	ensure-system	datomic.cli/fail	2
datomic.ddb-s3-cluster	get-valid-config!	datomic.error/raise	1
datomic.ddb-s3-cluster	get-valid-config!	datomic.kv-cluster/kv-cluster	1
datomic.ddb-s3-cluster	s3-read-pool	datomic.common/cached-thread-pool	1
datomic.ddb-s3-cluster	s3-write-pool	datomic.common/cached-thread-pool	1
datomic.ddb-values	chunk-pool	datomic.common/thread-pool	1
datomic.ddb-values	chunk-pool	datomic.config/property	1
datomic.ddb-values	delete-value	datomic.ddb/create-key	3
datomic.ddb-values	delete-value	datomic.ddb/delete-item	2
datomic.ddb-values	delete-value	datomic.ddb/get-item	1
datomic.ddb-values	delete-value	datomic.slf4j/format-as-msec	2
datomic.ddb-values	delete-value	datomic.slf4j/process	4
datomic.ddb-values	get-deitem	datomic.ddb/create-key	1
datomic.ddb-values	get-deitem	datomic.ddb/deitem	1
datomic.ddb-values	get-deitem	datomic.ddb/get-item	2
datomic.ddb-values	get-deitem	datomic.slf4j/process	1
datomic.ddb-values	get-value	datomic.io/base128->bbuf	2
datomic.ddb-values	get-value	datomic.slf4j/format-as-msec	2
datomic.ddb-values	get-value	datomic.slf4j/process	4
datomic.ddb-values	put-value	datomic.ddb/create-item	2
datomic.ddb-values	put-value	datomic.ddb/put-item	2
datomic.ddb-values	put-value	datomic.future/-future-with-channel-impl	1
datomic.ddb-values	put-value	datomic.future/add-bounding-warning	1
datomic.ddb-values	put-value	datomic.future/bounding-warn-seconds	1
datomic.ddb-values	put-value	datomic.io/bbuf->base128	1
datomic.ddb-values	put-value	datomic.io/remaining	1
datomic.ddb-values	put-value	datomic.monitor/add-stat	1
datomic.ddb-values	put-value	datomic.slf4j/format-as-msec	2
datomic.ddb-values	put-value	datomic.slf4j/process	5
datomic.domain	DeserializingRepairingLookup	datomic.cache/report-val-fn-fail	1
datomic.domain	ValcachePoller	datomic.slf4j/redact	1
datomic.domain	common-read-handlers	datomic.clusterfs/read-handlers	1
datomic.domain	common-read-handlers	datomic.fulltext/read-handlers	1
datomic.domain	common-read-handlers	datomic.garbage.fressian/read-handlers	1
datomic.domain	common-read-handlers	datomic.log/read-handlers	1
datomic.domain	create-object-cache	datomic.cache/create-scaled-weight-limited	1
datomic.domain	create-object-cache	datomic.config/property	1
datomic.domain	create-object-cache	datomic.slf4j/process	1
datomic.domain	defressian	datomic.fressian/val->obj	1
datomic.domain	lookup-with-object-cache	datomic.cache/lookup-cache	1
datomic.domain	lookup-with-object-cache	datomic.monitor/add-stat	2
datomic.domain	peer-object-lookup	datomic.cache/lookup-cache	1
datomic.domain	peer-object-lookup	datomic.cache/lookup-transformer	1
datomic.domain	peer-object-lookup	datomic.cache/lookup-with-inflight-cache	1
datomic.domain	peer-object-lookup	datomic.cluster/uuid->val-key	1
datomic.domain	peer-object-lookup	datomic.fressian/val->obj	1
datomic.domain	peer-object-lookup	datomic.monitor/add-stat	2
datomic.domain	preload-extension-resolver!	datomic.extension-resolver/config-resource	2
datomic.domain	preload-extension-resolver!	datomic.extension-resolver/preload!	1
datomic.domain	preload-extension-resolver!	datomic.slf4j/process	1
datomic.domain	print-method	datomic.summary/write	1
datomic.domain	system-cache-olookup	datomic.cache/lookup-with-inflight-cache	1
datomic.domain	uncached-lookup-factory	datomic.cache/lookup-transformer	1
datomic.domain	uncached-lookup-factory	datomic.cluster/uncached-val-lookup	1
datomic.domain	uncached-lookup-factory	datomic.cluster/uuid->val-key	1
datomic.domain	uncached-lookup-factory	datomic.fressian/val->obj	1
datomic.error	create	datomic.error/anomalize	2
datomic.error	with-unwind	datomic.error/with-unwind*	1
datomic.error	with-unwind*	datomic.error/report	1
