path	origin	archive	reading_group_hint	counterpart	baseline_relation	baseline_sha256
1.0.7705/transactor/src-clj/clojure/tools/analyzer.clj	exact-bundled-dependency	lib/tools.analyzer-1.2.0.jar	dependency-or-resource		only-in-this-artifact	99d91a3b62851e1e34445003aa66607163ebd16d0eac41a6ed979900f9cfc150
1.0.7705/transactor/src-clj/clojure/tools/analyzer/ast.clj	exact-bundled-dependency	lib/tools.analyzer-1.2.0.jar	dependency-or-resource		only-in-this-artifact	05c011fb3dd978c90d0138d5cb1594f7813e5dad08ee6fcd9b4b31b0804080c8
1.0.7705/transactor/src-clj/clojure/tools/analyzer/env.clj	exact-bundled-dependency	lib/tools.analyzer-1.2.0.jar	dependency-or-resource		only-in-this-artifact	0e28e706e0e5b5d94f0f4bae0bbd112e93d51914b2397bbc51321f6ff4e0839f
1.0.7705/transactor/src-clj/clojure/tools/analyzer/jvm.clj	exact-bundled-dependency	lib/tools.analyzer.jvm-1.3.3.jar	dependency-or-resource		only-in-this-artifact	a0f7d2b113afc2f0488a359cf36e9ff85523f9b5e8e7857cd2269280275901e2
1.0.7705/transactor/src-clj/clojure/tools/analyzer/jvm/utils.clj	exact-bundled-dependency	lib/tools.analyzer.jvm-1.3.3.jar	dependency-or-resource		only-in-this-artifact	ca9bed04a2d9bbb03481b2c72aab1c4c71302a254017399602ea1747ec9665a9
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes.clj	exact-bundled-dependency	lib/tools.analyzer-1.2.0.jar	dependency-or-resource		only-in-this-artifact	13a4832be8b73f5e1886e5c00a45971fe06ef8f4fb52d7f07b49f4047ff611cd
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/add_binding_atom.clj	exact-bundled-dependency	lib/tools.analyzer-1.2.0.jar	dependency-or-resource		only-in-this-artifact	c3dcef0e04c0359cb0ba28c43ddc1f23342067ae8ad97a3092d2774d09b98d9d
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/cleanup.clj	exact-bundled-dependency	lib/tools.analyzer-1.2.0.jar	dependency-or-resource		only-in-this-artifact	dc7c5e63f76dbb01d6b58a1a9ec50d8fdabcf42d0248bfe1a4544cfbd11728c2
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/constant_lifter.clj	exact-bundled-dependency	lib/tools.analyzer-1.2.0.jar	dependency-or-resource		only-in-this-artifact	18f87bb6e0cedf92f303fb62a27c3e48bf7fe7e9db47c0297b5d8145c0acd0aa
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/elide_meta.clj	exact-bundled-dependency	lib/tools.analyzer-1.2.0.jar	dependency-or-resource		only-in-this-artifact	d47b47a17794f86a71d4069c7c736b85c1592e1535ab7af34592c26082378645
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/emit_form.clj	exact-bundled-dependency	lib/tools.analyzer-1.2.0.jar	dependency-or-resource		only-in-this-artifact	e0aa128688be8ea7cbfbc724a18397cc3de4b7ec618de63f13e8ea5f3c6e7fb7
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/jvm/analyze_host_expr.clj	exact-bundled-dependency	lib/tools.analyzer.jvm-1.3.3.jar	dependency-or-resource		only-in-this-artifact	f47a2dc61586136d2ec6776abacb80f0e56b785e135538963843eb383b5f93a7
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/jvm/annotate_host_info.clj	exact-bundled-dependency	lib/tools.analyzer.jvm-1.3.3.jar	dependency-or-resource		only-in-this-artifact	baea05d1c27ed8ec7a08db8075d257f27071436dcecaac65f3d99b349006ac51
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/jvm/annotate_loops.clj	exact-bundled-dependency	lib/tools.analyzer.jvm-1.3.3.jar	dependency-or-resource		only-in-this-artifact	3757bbc87519d3c5549274094042e5f5e5cfcb55b85a57fbd9258562aa5588a8
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/jvm/annotate_tag.clj	exact-bundled-dependency	lib/tools.analyzer.jvm-1.3.3.jar	dependency-or-resource		only-in-this-artifact	c955f92de12b2596131e76b451965f9121397e123924ccca3d0ddd6d1d00bb63
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/jvm/box.clj	exact-bundled-dependency	lib/tools.analyzer.jvm-1.3.3.jar	dependency-or-resource		only-in-this-artifact	884c037c6b7a0b94718f9bf6d91f2b2d98f814530628f1f39f8c4d106ba814aa
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/jvm/classify_invoke.clj	exact-bundled-dependency	lib/tools.analyzer.jvm-1.3.3.jar	dependency-or-resource		only-in-this-artifact	b014c3df360233efd45bc7ecfee427d4246852de8ac7ff00314d191918816512
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/jvm/constant_lifter.clj	exact-bundled-dependency	lib/tools.analyzer.jvm-1.3.3.jar	dependency-or-resource		only-in-this-artifact	b74fb7f98a66ea5b878e63effbd02dc9506f5f2bb6dfd3c7f708a7e54d5f6353
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/jvm/emit_form.clj	exact-bundled-dependency	lib/tools.analyzer.jvm-1.3.3.jar	dependency-or-resource		only-in-this-artifact	9c74e6d9db709a2841d207ec4a92857f4b611f023781541422f95bb08c11268b
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/jvm/fix_case_test.clj	exact-bundled-dependency	lib/tools.analyzer.jvm-1.3.3.jar	dependency-or-resource		only-in-this-artifact	d68dc18f3cc9e9441f36e08edf4018e2fe6c954b17200dcd428202d9a838e918
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/jvm/infer_tag.clj	exact-bundled-dependency	lib/tools.analyzer.jvm-1.3.3.jar	dependency-or-resource		only-in-this-artifact	1b4968fbec0322d0405b2cea8b68d63e235f25b494344b3827550d530000f2c8
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/jvm/validate.clj	exact-bundled-dependency	lib/tools.analyzer.jvm-1.3.3.jar	dependency-or-resource		only-in-this-artifact	218579628a9e8ef367d5d3917b6eeab03146a7d9192c409511d8b504f3449f3f
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/jvm/validate_loop_locals.clj	exact-bundled-dependency	lib/tools.analyzer.jvm-1.3.3.jar	dependency-or-resource		only-in-this-artifact	0e893f134303729a2ef15ea0d6ca9639803440a1dd48b95579be1f5e2b3cc660
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/jvm/validate_recur.clj	exact-bundled-dependency	lib/tools.analyzer.jvm-1.3.3.jar	dependency-or-resource		only-in-this-artifact	810eeeb52e2f64400f2ebc2b409aec267d8cb125b2662c9048f34cdcc4de4aec
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/jvm/warn_on_reflection.clj	exact-bundled-dependency	lib/tools.analyzer.jvm-1.3.3.jar	dependency-or-resource		only-in-this-artifact	9e0dfef5b2d0d2d252fa43969c9f657a519f183e98ab57df425134f16ab0e9eb
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/source_info.clj	exact-bundled-dependency	lib/tools.analyzer-1.2.0.jar	dependency-or-resource		only-in-this-artifact	486120e8c36fc391aca51b1dd124422f2232958b894c31b102b80c8b7aa9e2e6
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/trim.clj	exact-bundled-dependency	lib/tools.analyzer-1.2.0.jar	dependency-or-resource		only-in-this-artifact	a7c55df1c1451b4cf07aef5f2ff8edddb5adcb1b4e876f5aa80f14489eddab0d
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/uniquify.clj	exact-bundled-dependency	lib/tools.analyzer-1.2.0.jar	dependency-or-resource		only-in-this-artifact	a8ede65e76131e0ef485ca77fdbcfc06716f88973e69e0543f6c92889603188c
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/warn_earmuff.clj	exact-bundled-dependency	lib/tools.analyzer-1.2.0.jar	dependency-or-resource		only-in-this-artifact	80c0bd86282af8bbf5cf8989d194e3656b5c5d85601e18d6684bc76ebbce3e99
1.0.7705/transactor/src-clj/clojure/tools/analyzer/utils.clj	exact-bundled-dependency	lib/tools.analyzer-1.2.0.jar	dependency-or-resource		only-in-this-artifact	12faec18226ea1637dad831b092dd8080777c839cc4dcbf72bbd4c1d6da03561
1.0.7705/transactor/src-clj/clojure/tools/cli.cljc	exact-bundled-dependency	lib/tools.cli-1.0.219.jar	dependency-or-resource		only-in-this-artifact	5169aba8769f3f597df030a7895ce251b6d6b35b0b271694c5caf7304b5f0aab
1.0.7705/transactor/src-clj/clojure/tools/reader.clj	exact-bundled-dependency	lib/tools.reader-1.3.2.jar	dependency-or-resource		only-in-this-artifact	a63f7805a3723074e727d119804a698e6a140f6d3c867d556a5e01ed558f339f
1.0.7705/transactor/src-clj/clojure/tools/reader/default_data_readers.clj	exact-bundled-dependency	lib/tools.reader-1.3.2.jar	dependency-or-resource		only-in-this-artifact	054525542588b7a8e06140a61f5e4148335bcab2dfd7b07af4554f0aea9d4777
1.0.7705/transactor/src-clj/clojure/tools/reader/impl/commons.clj	exact-bundled-dependency	lib/tools.reader-1.3.2.jar	dependency-or-resource		only-in-this-artifact	9d018512d95bf06884a6d3f7e275ad27898cfa6cd2d49b5aa802d699d1f402b0
1.0.7705/transactor/src-clj/clojure/tools/reader/impl/errors.clj	exact-bundled-dependency	lib/tools.reader-1.3.2.jar	dependency-or-resource		only-in-this-artifact	7fa936b3fdd3be1e6536d345ebca713db56832151595549088845f1e0ba42fd7
1.0.7705/transactor/src-clj/clojure/tools/reader/impl/inspect.clj	exact-bundled-dependency	lib/tools.reader-1.3.2.jar	dependency-or-resource		only-in-this-artifact	96da18ef9dbb40466677f547b5373cc9f7263845672f00c1427f319b9b50da44
1.0.7705/transactor/src-clj/clojure/tools/reader/impl/utils.clj	exact-bundled-dependency	lib/tools.reader-1.3.2.jar	dependency-or-resource		only-in-this-artifact	2ae8d70e1d053549d41a654f0adf9f8d646067b424e3432290cb25a537f21f73
1.0.7705/transactor/src-clj/clojure/tools/reader/reader_types.clj	exact-bundled-dependency	lib/tools.reader-1.3.2.jar	dependency-or-resource		only-in-this-artifact	61424f8eeca0501db68c669f1b59db688267feb69b4dc0d78de28cf544cd30c6
1.0.7705/transactor/src-clj/cognitect/anomalies.clj	exact-bundled-dependency	lib/anomalies-0.1.12.jar	dependency-or-resource		only-in-this-artifact	5f5c2b05cc4838bbe2fef476edf904a39ac47f231b90cb09d0dd75e1f08bcaa8
1.0.7705/transactor/src-clj/cognitect/hmac_authn.clj	exact-bundled-dependency	lib/hmac-authn-0.1.211.jar	dependency-or-resource		only-in-this-artifact	18c6393713b0ba6f82b1fe0be6e6bc261500651f92724aad960ffd645df928e1
1.0.7705/transactor/src-clj/cognitect/http_client.clj	exact-bundled-dependency	lib/http-client-1.0.148.jar	dependency-or-resource		only-in-this-artifact	accf3c72aa53ca3f58ebbc7e8571b85daecd3ac2297963656bc433445a51fe73
1.0.7705/transactor/src-clj/cognitect/http_client/specs.clj	exact-bundled-dependency	lib/http-client-1.0.148.jar	dependency-or-resource		only-in-this-artifact	442311d905a6d5bf64bc9e3fdcec4672e330aee58968f34557d3591e59939f51
1.0.7705/transactor/src-clj/cognitect/nano_impl.clj	exact-bundled-dependency	lib/nano-impl-0.1.334.jar	dependency-or-resource		only-in-this-artifact	b94e7c0be68078e1b74eaf0678f56cdff186d69a2003cc7b1c8bf715d462d7c8
1.0.7705/transactor/src-clj/cognitect/nano_impl/aws_detect.clj	exact-bundled-dependency	lib/nano-impl-0.1.334.jar	dependency-or-resource		only-in-this-artifact	c343b9a424f7c3b92196ac4bade90c1cebf72b4255fb65f29834ae021507bdba
1.0.7705/transactor/src-clj/cognitect/nano_impl/marshaling.clj	exact-bundled-dependency	lib/nano-impl-0.1.334.jar	dependency-or-resource		only-in-this-artifact	b73b899d08d1478cf918c54b57b7827ece12be4f27b27bda2ae80835da09f057
1.0.7705/transactor/src-clj/cognitect/nano_impl/registration.clj	exact-bundled-dependency	lib/nano-impl-0.1.334.jar	dependency-or-resource		only-in-this-artifact	d4e2601b837f58eb51cbf68648a368a509711e331aad6b56fa8b8df53bda8f16
1.0.7705/transactor/src-clj/cognitect/nano_impl/server.clj	exact-bundled-dependency	lib/nano-impl-0.1.334.jar	dependency-or-resource		only-in-this-artifact	e5f84a86618ee7216356340db1c2fb9367bc174a3f476600aa6ce36c5f0791fc
1.0.7705/transactor/src-clj/cognitect/transit.clj	exact-bundled-dependency	lib/transit-clj-1.0.333.jar	dependency-or-resource		only-in-this-artifact	081615d9670beccb65ab1c60e0da510ab4c94fc1ce36165e56575894e321225d
1.0.7705/transactor/src-clj/datomic/adopter.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/adopter.clj	byte-identical	52dc914581ff5da616ec51297bc9ada28910e4df4d6ecc543d93a4c340159678
1.0.7705/transactor/src-clj/datomic/aggregation.clj	recovered-datomic-initializer		query-navigation-and-search	1.0.7705/peer/src-clj/datomic/aggregation.clj	same-path-not-byte-identical	17ba7733c251ce1d0cb9a4ee97bee9c3da52dd87b6406a2e8a59031929656450
1.0.7705/transactor/src-clj/datomic/api.clj	recovered-datomic-initializer		application-and-transport-boundaries	1.0.7705/peer/src-clj/datomic/api.clj	same-path-not-byte-identical	df11d5705e2600139cba474d5b3cdd1b775dfe6dabb455744578582e95ea3923
1.0.7705/transactor/src-clj/datomic/artemis_client.clj	recovered-datomic-initializer		application-and-transport-boundaries	1.0.7705/peer/src-clj/datomic/artemis_client.clj	same-path-not-byte-identical	99947e4b795d5b749187ab72c547ed1ea694bd6456cff7aba0f70f03f1accc4c
1.0.7705/transactor/src-clj/datomic/artemis_server.clj	recovered-datomic-initializer		application-and-transport-boundaries		only-in-this-artifact	fdecc775264c9bbc8828cd3d1984d78e8d25a3b6f1d2a6ce4a5103af67b055e8
1.0.7705/transactor/src-clj/datomic/assert.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/assert.clj	same-path-not-byte-identical	5c14d33e4a3fb7cfb9534fec647637bec4673f9e12c05fe4f8481af2b37d7d5a
1.0.7705/transactor/src-clj/datomic/async.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/async.clj	same-path-not-byte-identical	f7aa16c22a8e5bd160ee7d32392fdf3899cac059b3d6e2f0d72305fbaab655f7
1.0.7705/transactor/src-clj/datomic/aws_detect.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence	1.0.7705/peer/src-clj/datomic/aws_detect.clj	byte-identical	24b40ada1d198ed96840852ae9c029bd8c78dcfba4449b96569445c8e69d1d65
1.0.7705/transactor/src-clj/datomic/aws_monitor.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence	1.0.7705/peer/src-clj/datomic/aws_monitor.clj	same-path-not-byte-identical	5fed97256e17e0c515a584d246b6e70179675b6c8f57846e3d6756d3ee9bae27
1.0.7705/transactor/src-clj/datomic/backup.clj	recovered-datomic-initializer		operations-and-lifecycle	1.0.7705/peer/src-clj/datomic/backup.clj	same-path-not-byte-identical	2bd4d926c853a13053331d526a116c1ca608a88099709e084e7a4be0af889bd2
1.0.7705/transactor/src-clj/datomic/backup_cli.clj	recovered-datomic-initializer		operations-and-lifecycle		only-in-this-artifact	856e607d6c31e045bda740a64e448bb5e9e478c60900bb11570b45cb793f0b11
1.0.7705/transactor/src-clj/datomic/btset.clj	recovered-datomic-initializer		shared-structures-and-encoding	1.0.7705/peer/src-clj/datomic/btset.clj	same-path-not-byte-identical	95974445993c84ac10412870032ba0607ffb0090d1daf50b309a612502fa5ce4
1.0.7705/transactor/src-clj/datomic/builtins.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/builtins.clj	same-path-not-byte-identical	f837582c4abdf597d6e2bad0b6c6a210a33a0defacba395a55281298df7dde77
1.0.7705/transactor/src-clj/datomic/cache.clj	recovered-datomic-initializer		caching-and-residency	1.0.7705/peer/src-clj/datomic/cache.clj	same-path-not-byte-identical	b9d91c6a91dafcc73b4225d43cd6c12e93d368625f258858dc9109466033655b
1.0.7705/transactor/src-clj/datomic/cache/caffeine.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/cache/caffeine.clj	same-path-not-byte-identical	f873550f48bea3c45ed4b4f337ba87489a77fddd0f3267afa0df53d88a8b4621
1.0.7705/transactor/src-clj/datomic/cache/impl.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/cache/impl.clj	same-path-not-byte-identical	72f96ec609ad5d66902c34c31b933efdb66f16196dc1887fa03ec0b821540fcb
1.0.7705/transactor/src-clj/datomic/callback.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/callback.clj	same-path-not-byte-identical	7b6c820396efa78ebbdae0eccdc9c693bae5d56b17b264a505eace0d438fff1b
1.0.7705/transactor/src-clj/datomic/cassandra.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence	1.0.7705/peer/src-clj/datomic/cassandra.clj	same-path-not-byte-identical	9bf34f39a59e585e530a23cfa65ece59eae9259f8dfcbfd39eaff3b63b5d98e9
1.0.7705/transactor/src-clj/datomic/cassandra_v4.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence	1.0.7705/peer/src-clj/datomic/cassandra_v4.clj	same-path-not-byte-identical	97aaff38f23ab74b903c03b5cbc01a969df29251fa2ea41d2d88903b3443d8d1
1.0.7705/transactor/src-clj/datomic/cassandra_values.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence	1.0.7705/peer/src-clj/datomic/cassandra_values.clj	same-path-not-byte-identical	86aa24f2d8e1268023cda8a61ec16ff4bc6293dca6afdf14f4a68e31f76a3b55
1.0.7705/transactor/src-clj/datomic/cassandra_values_v4.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence	1.0.7705/peer/src-clj/datomic/cassandra_values_v4.clj	same-path-not-byte-identical	c27b740768449e3d95151e3df8e77f0f41b93fb1d1ca4e095c4df2b8bf8d004e
1.0.7705/transactor/src-clj/datomic/cast2slf4j.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/cast2slf4j.clj	same-path-not-byte-identical	39ad056a47f3c09127c52988c414cb4b9f5a49c6753514c332ca9e15926af2f6
1.0.7705/transactor/src-clj/datomic/cast2slf4j/peer_server.clj	recovered-datomic-initializer		application-and-transport-boundaries		only-in-this-artifact	fca8d9bb5980223a00fae72902605d17aa5dfe57d50aa28885038aabcc8a1af2
1.0.7705/transactor/src-clj/datomic/catalog.clj	recovered-datomic-initializer		shared-structures-and-encoding	1.0.7705/peer/src-clj/datomic/catalog.clj	same-path-not-byte-identical	80b9aa37dd75594aa5c2b44684ad1649c2ec5ece483ec2cfb6ab01218511de07
1.0.7705/transactor/src-clj/datomic/cleanup.clj	recovered-datomic-initializer		operations-and-lifecycle	1.0.7705/peer/src-clj/datomic/cleanup.clj	same-path-not-byte-identical	45186a3c450980aa1c036ec0e686d36938ec9cb3099b0a8a71e619d64871dbea
1.0.7705/transactor/src-clj/datomic/cli.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/cli.clj	same-path-not-byte-identical	93f61ec0052d17983bfdc3456abbed5ac1e6390e4e293dad6dfb768da34256a3
1.0.7705/transactor/src-clj/datomic/client_server/auth.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect		only-in-this-artifact	a79e11e7ada43ad1e22b1df8d074407ebc6587d594c3f630f3cda27d4110489f
1.0.7705/transactor/src-clj/datomic/client_server/marshaling.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect		only-in-this-artifact	d4cce738063770fa05265f42ce82c28b49569249d432383deb2f8cfc88b6855b
1.0.7705/transactor/src-clj/datomic/client_server/spi_support.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect		only-in-this-artifact	e0681b39109c2b913b7d18690d1774a7f9ba63f84185fcec9c75a85ed9631086
1.0.7705/transactor/src-clj/datomic/cloudwatch.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence	1.0.7705/peer/src-clj/datomic/cloudwatch.clj	same-path-not-byte-identical	535609d3b918674839cf4c2a8d53fd87c3296af9416c41082009a2237a36fe4a
1.0.7705/transactor/src-clj/datomic/cluster.clj	recovered-datomic-initializer		storage-abstractions-and-providers	1.0.7705/peer/src-clj/datomic/cluster.clj	same-path-not-byte-identical	094de381b469e3399bddae2e742a1bad79ace3bcd18a84011ba10e8afb231f17
1.0.7705/transactor/src-clj/datomic/cluster_stack.clj	recovered-datomic-initializer		storage-abstractions-and-providers	1.0.7705/peer/src-clj/datomic/cluster_stack.clj	same-path-not-byte-identical	8a6557bb2415b6f85211e6a0e3ad8ddf5684fa2eca27f626c6acf006d53674ba
1.0.7705/transactor/src-clj/datomic/clusterfs.clj	recovered-datomic-initializer		storage-abstractions-and-providers	1.0.7705/peer/src-clj/datomic/clusterfs.clj	same-path-not-byte-identical	4924fdac8c403b506f66c34603f3bdd85c6d3e2875748bc1ea3c3675a1755f64
1.0.7705/transactor/src-clj/datomic/codec.clj	recovered-datomic-initializer		shared-structures-and-encoding	1.0.7705/peer/src-clj/datomic/codec.clj	byte-identical	8ae973cc2de4867b410dc1c11fe57dc5274d7e2b70ac3e2d70b356f57c49b20f
1.0.7705/transactor/src-clj/datomic/combined_cluster.clj	recovered-datomic-initializer		storage-abstractions-and-providers	1.0.7705/peer/src-clj/datomic/combined_cluster.clj	byte-identical	522f7d999fb29b2893e5c06bdb6217048292729897df2f266374b7516dc7dc27
1.0.7705/transactor/src-clj/datomic/common.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/common.clj	same-path-not-byte-identical	19e3af814e0e14cade369edda41645cf9b2409dc5764f423927e9b34f7902015
1.0.7705/transactor/src-clj/datomic/config.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/config.clj	same-path-not-byte-identical	8665f7659d858ca63bf61a1ec2e8823183fe5e147cd095a57dc52972871ece3d
1.0.7705/transactor/src-clj/datomic/config_ext.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/config_ext.clj	same-path-not-byte-identical	c3e74986ebfa2ccd74c2d75450ec15ae778e0bf9a0dcc4a955c866c37f3b40ae
1.0.7705/transactor/src-clj/datomic/connector.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/connector.clj	same-path-not-byte-identical	5cc60c9263b8a66d02f1cd981b07d54e51602c9aa5e5a4052f951a0012bdb7a7
1.0.7705/transactor/src-clj/datomic/coordination.clj	recovered-datomic-initializer		write-processing-and-coordination	1.0.7705/peer/src-clj/datomic/coordination.clj	same-path-not-byte-identical	c0845f8d8ef2405a1b11fe98fdc121fccfeb21ed055fe3e6945840dea442559f
1.0.7705/transactor/src-clj/datomic/coordination_ext.clj	recovered-datomic-initializer		write-processing-and-coordination	1.0.7705/peer/src-clj/datomic/coordination_ext.clj	same-path-not-byte-identical	a15f6024d6390a955adba3c3691b4a738a9b3b5adf8071858dfd2811a0542002
1.0.7705/transactor/src-clj/datomic/crypto.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/crypto.clj	same-path-not-byte-identical	82c59d378be60109be847fc6490a9e3b8d306911e807382d6fa8dac74c2eaedf
1.0.7705/transactor/src-clj/datomic/data.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/data.clj	byte-identical	5b0741cf8377101bb2d5b8d1f4c6d0485730ae81d4faa02aa010fe71b7479fd8
1.0.7705/transactor/src-clj/datomic/datafy.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/datafy.clj	same-path-not-byte-identical	a4a671dacf200f95a509f6acb9bb761d30558ebfe16fc9722551361e129c0e6a
1.0.7705/transactor/src-clj/datomic/datalog.clj	recovered-datomic-initializer		shared-structures-and-encoding	1.0.7705/peer/src-clj/datomic/datalog.clj	same-path-not-byte-identical	ded017c6a39b3a786417d557ea34e9bcec8216e0bb323de8132b4462db1125ec
1.0.7705/transactor/src-clj/datomic/db.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/db.clj	same-path-not-byte-identical	03a365fdfdd994556a5d53a1e2cbf1f094cc8132272fdaafcc93fc1c8362151e
1.0.7705/transactor/src-clj/datomic/db/specs.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect		only-in-this-artifact	e0ca3d051aa831fcf66b17fff1847c33c30f4ac3e6dd997975b10812861b22b9
1.0.7705/transactor/src-clj/datomic/db_io.clj	recovered-datomic-initializer		storage-abstractions-and-providers	1.0.7705/peer/src-clj/datomic/db_io.clj	same-path-not-byte-identical	ec4965ca8934b0440f2c833638c49c064c1c751fda5c423461e442780be07d5b
1.0.7705/transactor/src-clj/datomic/ddb.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence	1.0.7705/peer/src-clj/datomic/ddb.clj	same-path-not-byte-identical	4e7ea14297b72f8418e9112ce5705f973f0d189b19c7269fa3e255fc4eb0cfdb
1.0.7705/transactor/src-clj/datomic/ddb_cluster.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence	1.0.7705/peer/src-clj/datomic/ddb_cluster.clj	same-path-not-byte-identical	9da42ecca64f8a1a76c6d03098c721e73fd538ebd6d8edfe356a546c93f3b16f
1.0.7705/transactor/src-clj/datomic/ddb_s3_cluster.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence	1.0.7705/peer/src-clj/datomic/ddb_s3_cluster.clj	same-path-not-byte-identical	bfdf128761ef21463981ef7a19dec1d6a6b46ecddc510ec33c504d7bebcb9771
1.0.7705/transactor/src-clj/datomic/ddb_values.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence	1.0.7705/peer/src-clj/datomic/ddb_values.clj	same-path-not-byte-identical	384eea404e971d9e1136645e9175e9fb5b8357d277e58651e46a34e125239c12
1.0.7705/transactor/src-clj/datomic/domain.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/domain.clj	same-path-not-byte-identical	4ca11e4789f758ab1e9647b9ee0755a56c5db14b75c53a5811fb6b1944c1d9a0
1.0.7705/transactor/src-clj/datomic/ec2.clj	recovered-datomic-initializer		non-target-provider-or-integration-evidence		only-in-this-artifact	09ac49aa99d8dc6f2c428b044fb692cad2d89259a9a42efedf90b629c98dfc2d
1.0.7705/transactor/src-clj/datomic/error.clj	recovered-datomic-initializer		shared-model-or-support-to-inspect	1.0.7705/peer/src-clj/datomic/error.clj	same-path-not-byte-identical	8e5a171fbff8d4e1d49bb87b76931342630eb26c7c63b4f26fa3e5efe01b2faf
1.0.7705/transactor/src-clj/datomic/excise.clj	recovered-datomic-initializer		operations-and-lifecycle	1.0.7705/peer/src-clj/datomic/excise.clj	same-path-not-byte-identical	0449a37573cb66059d5b11b48c6682a7fc38987755d0a30ae7943688c02e469e
1.0.7705/transactor/src-clj/datomic/extension_resolver.clj	recovered-datomic-initializer		storage-abstractions-and-providers	1.0.7705/peer/src-clj/datomic/extension_resolver.clj	same-path-not-byte-identical	8dd58f8ed71476bca41b1dfe74c4a41700db7ef8b98f66f303f228b757e94a65
1.0.7705/transactor/src-clj/datomic/extensions.clj	recovered-datomic-initializer		storage-abstractions-and-providers	1.0.7705/peer/src-clj/datomic/extensions.clj	same-path-not-byte-identical	a185a53b1d7732689cc80609b8959c11afe258a3d3245b7764d89244380a7f20
